8 1 T1-C
8 2 T2-C
8 3 T3-C
8 4 T4-C
8 5 T5-C
8 6 T6-C
8 7 T7-C
8 8 T8-C
8 9 T9-C
8 10 T1-S
8 11 T2-S
8 12 T3-S
8 13 T4-S
8 14 T5-S
8 15 T6-S
8 16 T7-S
8 17 T8-S
8 18 T9-S
8 19 trg1
8 20 trg2
8 32 null
13 10 WCX
13 12 WCY
13 16 NIM
